seqnames	start	end	width	strand	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name
chr19	29101375	29143929	42555	+	598.9709967406649	-0.2159572480706124	0.21136950820399383	-1.0217048329515481	0.30692062299568734	0.9126978400699195	Rcl1
chr19	6184388	6224225	39838	+	0	NA	NA	NA	NA	NA	Majin
chr19	6119399	6128304	8906	-	68.51825718778227	0.7103482467694328	0.3980779359049036	1.7844451618617896	0.07435135811866789	0.6592465074053152	Snx15
chr19	29251828	29313080	61253	+	585.9331621129726	-0.18800186654957346	0.25201526932164986	-0.7459939513015166	0.45567106894121784	0.9596527054489002	Jak2
chr19	6116000	6118650	2651	-	96.57872877597872	-0.10938534962559533	0.4379682507888468	-0.24975634518843737	0.8027757814655744	0.9903835752188638	Sac3d1
chr19	6084983	6091777	6795	+	455.09905158548344	-0.197773322960204	0.15064858814972498	-1.3128123229647741	0.18924619658034583	0.8316182794360547	Cdca5
chr19	6080762	6084956	4195	-	187.0501855759514	0.11588512363682307	0.28472295334683273	0.407010120802093	0.6840005548566823	0.9850001652251119	Zfpl1
chr4	152115934	152120119	4186	+	4.607811537162172	1.943018904300848	1.3407365398226019	1.449217535726994	0.14727684189875223	NA	Tnfrsf25
chr19	34922361	34975745	53385	+	1634.282702417053	-0.180479370269038	0.1817168369343682	-0.9931901375447276	0.320617303685647	0.9174028829798209	Kif20b
chr19	6067842	6077231	9390	-	322.4287793296219	0.25848321678944	0.16938109067186216	1.526045296816474	0.1269985840257033	0.761277102772855	Vps51
chr19	35958734	36057507	98774	-	0.12648023486169943	-0.8770124986578379	3.533811540930396	-0.2481774957435717	0.8039970775614641	NA	Htr7
chr19	6062821	6068373	5553	-	51.60957720988595	0.06220616903982848	0.3306998033408019	0.18810464479085903	0.8507946200773189	0.9934702313253594	Tm7sf2
chr19	36083716	36104777	21062	+	308.4147492538824	0.06434603469889913	0.18246019703441188	0.3526579261928754	0.7243449052340447	0.9894694874591448	Rpp30
chr19	36111961	36120099	8139	-	5.251457374135193	0.22425786871863113	1.0011398737604615	0.22400253410772483	0.8227553314041031	0.9929978747117129	Ankrd1
chr19	36348309	36460970	112662	+	1468.0177404858437	0.1430238434148151	0.15221286168178802	0.9396304742881504	0.347407139071735	0.9252579682379943	Pcgf5
chr19	29697824	29708634	10811	+	0.5749319870603262	1.4227469853412937	2.4777466128439065	0.5742100414813176	0.5658256750731601	NA	Mlana
chr19	6046576	6053712	7137	+	486.1352273078811	-0.0538580247086369	0.15465660965925618	-0.34824263138380196	0.7276579738761784	0.9894929608619422	Syvn1
chr19	29925114	29960718	35605	+	5.6318824494279935	-3.9045493851673037	1.8942921261742192	-2.061218188692508	0.03928222904569938	0.5385114936604626	Il33
chr19	36834232	36893477	59246	+	5947.225681785052	-0.16263994706677556	0.22573346659355312	-0.7204955008271712	0.4712199688765538	0.9612973847948401	Tnks2
chr19	24094505	24225030	130526	-	4886.48403113819	0.1453614846497948	0.15518225531678723	0.9367146027943437	0.3489053826777369	0.9252579682379943	Tjp2
chr19	30003790	30006018	2229	+	0.11292030248820795	0.565660021741436	3.533811540930396	0.16007079471830205	0.8728253069336132	NA	Trpd52l3
chr19	5849702	5875274	25573	-	847.7236767877697	-0.3349442031827188	0.19661006297412156	-1.7035964391446494	0.08845650718602109	0.6916104245460161	Frmd8
chr19	30030513	30093722	63210	+	1292.1055591294105	-0.2787063833383225	0.19921605173323687	-1.3990156963432259	0.16180827618671675	0.811536155436364	Uhrf2
chr19	5877808	5885878	8071	+	43.30779822988417	-0.3646969181683614	0.3788874917200259	-0.9625467352135487	0.3357750388758398	0.9234302987878508	Slc25a45
chr19	4195196	4201662	6467	-	251.04045312118063	0.14978882862168091	0.22366489030526432	0.6697020190216032	0.5030477643598373	0.966809648291661	Rad9a
chr19	5896516	5913010	16495	-	978.8624961324929	-0.7720978561945696	0.17672833383279993	-4.368840238855191	1.2490809826741226e-5	0.004553557592890689	Dpf2
chr19	30098447	30175429	76983	-	1539.432313561772	0.05980574046263281	0.17049612211517684	0.3507747843216732	0.7257573158631551	0.9894929608619422	Gldc
chr19	3282901	3292837	9937	+	471.1214614132949	-0.16185239361977086	0.209674437219424	-0.7719223943851227	0.4401603927809303	0.9532490651738666	Mrpl21
chr19	4153991	4163354	9364	-	168.5388429355035	0.6212561354690318	0.3099247368081439	2.004538720810836	0.04501238343191265	0.5653725312500989	Rps6kb2
chr19	3259076	3283017	23942	-	177.30562022450357	0.31384182410366934	0.1781096022577584	1.7620713320637291	0.07805724621495114	0.6718026438785393	Ighmbp2
chr19	5940542	5964202	23661	-	660.5020562427131	0.12745076417972953	0.27343705466554175	0.4661064109823106	0.6411393345942875	0.984999570847098	Pola2
chr19	4148619	4154035	5417	+	899.0425853406094	0.27829168475134614	0.1873766467161453	1.485199407869258	0.13749100883397058	0.7735326319014117	Coro1b
chr19	25505618	25604329	98712	+	1.7880105800763766	-0.4077834445928534	1.8673349936213393	-0.21837723064463935	0.8271352047475867	NA	Dmrt1
chr19	5366741	5371526	4786	+	574.4012584289601	-0.26045420074657344	0.20559080627443874	-1.2668572367915067	0.20520634175025718	0.846350549569645	Eif1ad
chr19	4135423	4144033	8611	-	1.5094956035009652	-0.34592422801174644	1.4986417383447324	-0.2308251659891869	0.817450629482234	NA	Cabp4
chr19	3851773	3894369	42597	+	1070.3188494018161	0.16607386148182235	0.17173554679378267	0.967032536841317	0.33352776856776617	0.9226549032298432	Chka
chr19	5364638	5367168	2531	-	1074.6048349290202	-0.24161467037774556	0.12490232005142757	-1.9344290024257562	0.053060403447026366	0.5948130618502085	Banf1
chr19	5344705	5349574	4870	-	4.027518058289385	1.5428518560961066	1.3239937505084642	1.1653014642279034	0.24389698663422799	NA	Cst6
chr19	4114446	4125858	11413	-	277.1404501602855	0.19728380754415722	0.21291042659164405	0.9266047262332614	0.3541318001273399	0.9291133003507058	Aip
chr19	4099998	4113965	13968	+	304.4221537179416	-0.24792747061047907	0.3069120377431234	-0.8078127936382451	0.41919835909293024	0.9465641935420154	Pitpnm1
chr19	5273932	5295455	21524	-	3455.002914996284	-0.039462353335705885	0.10700423862823573	-0.3687924314176912	0.7122824465072733	0.9879613008863046	Sf3b2
chr19	4231899	4233634	1736	+	143.56867587424554	-0.01069854497994163	0.43776751081865856	-0.024438873866940325	0.9805025407148724	0.9988521357470168	Pold4
chr19	5133158	5273119	139962	-	268.91074703217737	0.13040089555559656	0.41441684003975793	0.3146611888240021	0.7530189152013214	0.99019409495233	Pacs1
chr19	4097182	4099019	1838	+	160.46320200527262	-0.3310201497700519	0.22696051928671723	-1.458492211818907	0.14470492029010854	0.78606624495815125	Cdk2ap2
chr19	4081578	4087340	5763	+	0	NA	NA	NA	NA	NA	Cabp2
chr19	4286001	4306222	20222	-	665.3775455138144	0.08053619320211144	0.33615325998105045	0.23958177054909838	0.81065449823578	0.9903835752188638	Grk2
chr19	5107746	5118560	10815	-	197.12589840695455	0.6070135595402588	0.39573800067573184	1.5338773595251631	0.12505982681783187	0.7599700755512033	Klc2
chr19	30232942	30239687	6746	+	0.13237244578194382	0.5656600217414348	3.533811540930396	0.16007079471830168	0.8728253069336135	NA	Mbl2
chr19	3986570	3990007	3438	+	18.34531484991095	0.7293675976634582	0.5005462309083106	1.4571433218864107	0.14507682202763375	0.7862868605433531	Acy3
chr19	24294794	24555872	261079	-	40.71330763202529	0.17505377472326575	0.3945545957100082	0.4436744030525187	0.6572780043871245	0.9850001652251119	Pip5k1b
chr19	30545863	30549665	3803	-	20.845686796190186	-0.689255495263227	0.6474692629620361	-1.0645377853305773	0.2870851466898805	0.9018034493775094	Dkk1
chr19	4000626	4005816	5191	+	40.04411263670792	0.24790576891835842	0.3646029069329362	0.6799336050383091	0.4965465022041135	0.9654257817590995	Gm49405
chr19	5099205	5107072	7868	-	663.8824769841914	0.07507244511768264	0.166089737691507	0.4519992996624587	0.6512694869665663	0.9850001652251119	Rab1b
chr19	4003313	4007005	3693	+	15.173030412177123	1.2127733933002394	0.653675439948212	1.855314303068083	0.06355135689514177	0.6262170975891678	Doc2g
chr19	5092868	5098521	5654	-	23.666071493400526	0.20674930912441392	0.4128429179540413	0.5007941280645385	0.6165160185960984	0.9813979178571582	Cnih2
chr19	5088538	5092881	4344	+	282.7509663186699	0.054189289535384655	0.2925357712502062	0.18523987443927495	0.8530408949712641	0.9934702313253594	Yif1a
chr19	24919916	24961610	41695	-	269.5619433253319	0.04882731005173916	0.18502393544402138	0.2638972624518181	0.7918590851433422	0.9903835752188638	Cbwd1
chr19	5050481	5057071	6591	+	769.5863969668361	-0.4676781188350053	0.2829971344818824	-1.6525895913795772	0.09841441786166871	0.7089625224324996	Rin1
chr19	3913491	3929808	16318	-	1.0515957217457879	-1.408841713428643	1.8701892572836503	-0.7533150497693	0.4512606172228809	NA	Aldh3b1
chr19	31982597	32108211	125615	-	82.03413001175359	0.4713173564918042	0.3544989967947563	1.3295308611682248	0.1836728911229869	0.8251568687316885	Asah2
chr19	4622591	4625641	3051	-	210.962980919799	-0.11557768860460399	0.1681292573373103	-0.6874335284353608	0.4918095752847404	0.9643666576387364	Rce1
chr19	5023860	5031972	8113	+	357.0088557562814	-0.3574559697213639	0.292486107406085	-1.2221297376872513	0.22165856904909326	0.857366752437812	Slc29a2
chr19	4510472	4621752	111281	+	418.8248589441781	-0.040440415889327966	0.2861125440050959	-0.14134443503675145	0.8875978478666073	0.9965887452392028	Pcx
chr19	32485769	32515364	29596	+	734.330449435263	-0.15505566519176286	0.21249727460535453	-0.7296830770170064	0.4655839277102305	0.9604569174224913	Minpp1
chr19	23758887	23949596	190710	+	32.63143259951697	0.08416358213047281	0.49093299984110145	0.17143598445758126	0.8638809620823101	0.9934702313253594	Apba1
chr19	32595790	32667187	71398	+	276.02661797689876	0.3337904196342133	0.38835113324087533	0.8595067480521019	0.39006099864452687	0.93521780449838	Papss2
chr19	3322334	3385733	63400	+	402.6710598496188	0.703289022615236	0.19779431365261854	3.555658449566987	3.770336317741406e-4	0.05653376128946512	Cpt1a
chr19	4929717	4943127	13411	-	42.07266244570914	-0.09014878322274347	0.5715994193745927	-0.15771321692624962	0.8746827852416971	0.9949006985961756	Peli3
chr19	4962147	4966999	4853	+	518.6476907520713	0.002234595611314192	0.14493060304559732	0.01541838344943031	0.9876983972980168	0.9988521357470168	Mrpl11
chr4	118961578	118968912	7335	+	0	NA	NA	NA	NA	NA	Lao1
chr19	3388857	3407823	18967	+	5.496210429890563	0.503282089827885	0.8185723215195967	0.6148291074557625	0.538667584437114	0.9731813725675164	Tesmin
chr19	5482345	5488402	6058	-	130.20749787031255	0.2348874132906933	0.2610200184547769	0.8998827548983136	0.3681826483698012	0.9335156289191744	Mus81
chr19	3409915	3414544	4630	-	0.44312359396795004	-1.8569790998201174	3.4903334399628547	-0.5320348705251152	0.5947018444194501	NA	Gal
chr19	3454928	3575749	120822	-	2910.8201420804235	0.23421004905055845	0.12706409601362262	1.8432433425209955	0.06529348927659251	0.632458219607989	Ppp6r3
chr19	5473954	5482517	8564	+	96.81700329979074	0.4109096700392952	0.23860121860738442	1.7221608189497235	0.08504039027686414	0.6811712415382205	Efemp2
chr19	5465043	5468507	3465	-	0.2835878962330838	-0.9685595590789967	3.518187946499404	-0.2753006871172739	0.7830852366153156	NA	Ctsw
chr19	5460615	5465051	4437	+	191.65905680963968	0.7146194364850558	0.4558884514263138	1.5675313429179094	0.11699054596991874	0.7432640236864932	Fibp
chr19	5447547	5455946	8400	+	146.3744565342304	-0.6222598320529737	0.4619724417700737	-1.3469630995060005	0.17799211740651197	0.8211504720116658	Fosl1
chr19	3584828	3686564	101737	-	1154.397968740269	0.009178026547567941	0.16165730063351239	0.056774587424140675	0.9547247575745318	0.9988521357470168	Lrp5
chr19	5422805	5424979	2175	-	443.88933234238203	0.10085094984045682	0.15659337339306284	0.644030763596313	0.5195554853169762	0.9694685056416864	Drap1
chr19	26605050	26778322	173273	+	144.5677016081486	0.29650577248667614	0.42337800946217935	0.7003334274808697	0.48371910066346274	0.9616121332297443	Smarca2
chr19	5549136	5560646	11511	-	2.4986639214946327	0.9572984667963033	1.4695359475886391	0.6514290911815623	0.5147695366353492	NA	Ovol1
chr19	27216484	27254231	37748	+	157.38920580618014	-0.3849060010499772	0.4730732448261856	-0.813628767341086	0.4158576526614628	0.946249323524424	Vldlr
chr19	5601873	5607019	5147	+	95.91375691279114	0.1010660840007818	0.2513931975412753	0.4020239409389275	0.68766640703001225	0.9850001652251119	Rnaseh2c
chr19	5603014	5610237	7224	-	415.0731376302462	-0.030379194884161465	0.1389610464602184	-0.2186166242844061	0.8269487017304171	0.9934702313253594	Kat5
chr19	5637483	5648130	10648	+	226.35676417900314	0.142476892372514	0.24014424747415272	0.5932971281681404	0.552982320379227	0.9739529126091817	Rela
chr19	28835049	28913960	78912	+	20.538491391063683	-0.7791948275272446	0.5988073932277039	-1.3012445008856897	0.19317477740249536	0.835743345208235	Slc1a1
chr19	5704367	5707109	2743	+	0.12648023486169943	-0.8770124986578379	3.533811540930396	-0.2481774957435717	0.8039970775614641	NA	Kcnk7
chr19	5707376	5726317	18942	-	86.44724877218822	0.34907838872159686	0.3441051860259869	1.0144525653712013	0.3103668527137899	0.9130642855161347	Ehbp1l1
chr19	5728087	5729653	1567	-	5.015086602471637	1.6695670617555067	3.275226383060729	0.5097562325433154	0.6102222519302443	NA	Fam89b
chr19	5740904	5758532	17629	+	124.3442435086198	0.06169168241477495	0.533445891792463	0.11564749745748548	0.9079319178973119	0.9986629336214587	Ltbp3
chr19	5758351	5771419	13069	-	674.3427819274345	0.19543748631459368	0.2845916150686413	0.6867296011776584	0.4922531397388656	0.9643666576387364	Scyl1
chr19	5988545	6015897	27353	-	1037.5443418810173	0.3550833326929812	0.3775325274296533	0.9405370581191705	0.3469421502326938	0.9252579682379943	Capn1
chr19	23206451	23273897	67447	-	1532.1101010003867	0.1150154586105605	0.23368412642287106	0.4921834459668449	0.6225896659011971	0.9821192248589793	Smc5
chr19	6134374	6141548	7175	-	207.66893207828454	0.15615644055080996	0.1963049827639684	0.7954787410494214	0.4263350724358888	0.9475359675770665	Arl2
chr19	6334979	6340891	5913	+	520.8856324857576	0.43180538479537195	0.40517367164204937	1.065729130536523	0.2865461052846729	0.9018034493775094	Men1
chr19	6341135	6355615	14481	+	141.09004157421745	0.9800334780126108	0.48390212285803563	2.0252721195441565	0.042839429739119674	0.5554473979921387	Map4k2
chr19	6363690	6378030	14341	+	3371.3627153244734	0.16071081535689835	0.11490565895871604	1.3986327289123284	0.16192314652660283	0.8115489684634692	Sf1
chr19	6829085	6840636	11552	-	190.87133318934104	0.3685432429816301	0.46955079064929156	0.7848847245513336	0.4325211589884049	0.9493912593650582	Rps6ka4
chr19	6906697	6910106	3410	-	427.8360338880034	0.5137007000791871	0.16657766774241792	3.0838509569814114	0.0020433993701269	0.13876084056062718	Prdx5
chr19	6910977	6921813	10837	-	276.5325479284632	0.053721509899601526	0.20105967064766975	0.26719187257469107	0.7893214334951899	0.9903835752188638	Esrra
chr19	6923966	6934515	10550	-	1.7873100902487844	-1.1030650327315337	1.8967232019256095	-0.5815635257752262	0.5608607170950004	NA	Kcnk4
chr19	6938057	6942480	4424	-	82.29348783618875	0.27612490042652243	0.2428787127470767	1.1368839092706609	0.25558681954603446	0.8813740377665302	Gpr137
chr19	6941861	6951899	10039	+	72.05117492642536	-0.24607275135842835	0.3371892049151678	-0.7297764808939743	0.46552682287884967	0.9604569174224913	Bad
chr19	6952325	6976470	24146	-	504.40955211867833	0.4003858908115031	0.2833802275390551	1.4128928270280339	0.15768723848080518	0.8048877817370325	Plcb3
chr19	6982473	6987651	5179	-	195.91856424989177	0.18053257265169179	0.16269513888654635	1.1096371648668875	0.2671554095529673	0.8889457036760177	Vegfb
chr19	6987911	6992572	4662	-	101.89675263506774	0.15307084926441128	0.3003556807549172	0.5096319433002944	0.6103093405370642	0.9813550612660435	Dnajc4
chr19	6998958	7019469	20512	-	10.990727171151097	1.3733249475795386	0.6520817158611336	2.106062651620184	0.03519891052540401	0.5184234393649364	Fermt3
chr19	7020702	7039967	19266	-	3440.313466747426	-0.14401726986443775	0.12928833725509878	-1.1139231343062084	0.265312163743938	0.8880084727379888	Stip1
chr19	7267325	7275225	7901	+	213.08354153998332	0.3112526117006153	0.4903887915892718	0.6347058029036415	0.5256203082966813	0.9714739141482054	Rcor2
chr19	7275396	7341860	66465	-	867.2053859634931	-0.09021843637485044	0.3006318461151126	-0.3000960727903244	0.764103874695004	0.99019409495233	Mark2
chr19	7354078	7382994	28917	-	281.3647814027847	-0.17734612716571221	0.1447790354440743	-1.2249434223798101	0.2205965383462137	0.8559464878390584	Spindoc
chr19	7596660	7607193	10534	-	4.939687234478596	0.8500262714997291	0.9177189103948369	0.9262381562280504	0.3543222272982218	NA	Lgals12
chr19	7612541	7639642	27102	+	0	NA	NA	NA	NA	NA	Hrasls5
chr19	53600398	53645833	45436	+	3889.7642580813545	-0.047895303021198925	0.10699698322433433	-0.4476322750219942	0.6544186062121161	0.9850001652251119	Smc3
chr19	53892231	53929860	37630	+	651.1756195872525	0.06578009604626349	0.27019764321440887	0.24345177575832988	0.8076554387434632	0.9903835752188638	Pdcd4
chr19	53944306	54033133	88828	+	1509.5871638562362	0.1858060664922569	0.23556657353427818	0.7887624449621651	0.4302508630554559	0.9487486290735668	Shoc2
chr19	55067268	55127238	59971	-	346.87366195170176	-0.00547365173727894	0.25311693038143473	-0.021624992563833705	0.9827470970084511	0.9988521357470168	Gpam
chr19	55180733	55196313	15581	+	0	NA	NA	NA	NA	NA	Tectb
chr19	55251938	55297720	45783	+	734.583877040626	0.22635615972067472	0.1979735870966806	1.1433654511201712	0.2528868906148389	0.8807604455356374	Acsl5
chr19	55271291	55316032	44742	-	920.9990696470684	-0.1628579442269796	0.1638889403165986	-0.9937091783763607	0.32036447298698123	0.9174028829798209	Zdhhc6
chr19	55316295	55627309	311015	+	403.9800641853953	0.3646479195918209	0.16959590859328302	2.1500985643840176	0.031547419157247354	0.49686000845705625	Vti1a
chr19	55741820	55933654	191835	+	745.2226630540034	0.12398331089023736	0.14372432261896112	0.8626466879857161	0.38833175233508277	0.93521780449838	Tcf7l2
chr19	37434810	37440731	5922	+	6.044116238520598	0.04547991484706724	0.7426454226350446	0.06124041630216478	0.951167742564903	0.9988521357470168	Hhex
